# period  BIC_array
7.751651159418002646e-01 -8.703499155680447075e+00
7.753685042777175296e-01 -8.849732035023748722e+00
7.755719993719782934e-01 -8.598114326226777848e+00
7.757756013086608560e-01 -8.545541596124394346e+00
7.759793101719314468e-01 -8.726752991877447130e+00
7.761831260460448911e-01 -8.825527631749991997e+00
7.763870490153446102e-01 -8.990195135638373358e+00
7.765910791642627320e-01 -9.382710972391350879e+00
7.767952165773200912e-01 -9.672840977629221015e+00
7.769994613391261185e-01 -9.663685633701334154e+00
7.772038135343798393e-01 -9.612343253992889913e+00
7.774082732478688751e-01 -9.669047493766129264e+00
7.776128405644704422e-01 -9.736271460081638907e+00
7.778175155691510190e-01 -9.827405650036098450e+00
7.780222983469664566e-01 -9.897211312756439838e+00
7.782271889830622014e-01 -9.792862046126060704e+00
7.784321875626736276e-01 -9.595112980506996792e+00
7.786372941711257045e-01 -9.491652956439907030e+00
7.788425088938337737e-01 -9.447867237941977692e+00
7.790478318163024385e-01 -9.415227382509556264e+00
7.792532630241274516e-01 -9.513778314765204414e+00
7.794588026029940497e-01 -9.602575121876043340e+00
7.796644506386783968e-01 -9.354741096788757204e+00
7.798702072170471400e-01 -8.964790238190971650e+00
7.800760724240572985e-01 -8.867597754608027572e+00
7.802820463457572631e-01 -9.008740154587371762e+00
7.804881290682855743e-01 -9.113942363995761298e+00
7.806943206778723665e-01 -9.270473802443348177e+00
7.809006212608388120e-01 -9.541858523694031646e+00
7.811070309035968995e-01 -9.620742205064857444e+00
7.813135496926508772e-01 -9.399026591728556923e+00
7.815201777145956985e-01 -9.211828598821966807e+00
7.817269150561183544e-01 -9.290790110527268553e+00
7.819337618039976512e-01 -9.484768684138202843e+00
7.821407180451035446e-01 -9.664001531781195808e+00
7.823477838663992490e-01 -9.823342062694109700e+00
7.825549593549387950e-01 -9.879767750311202690e+00
7.827622445978693611e-01 -9.777175482572602050e+00
7.829696396824301630e-01 -9.627330941713580614e+00
7.831771446959526761e-01 -9.580894239275608015e+00
7.833847597258615236e-01 -9.658216129999573241e+00
7.835924848596733661e-01 -9.778507684522082855e+00
7.838003201849983448e-01 -9.881088244458851477e+00
7.840082657895394158e-01 -9.922974567028290949e+00
7.842163217610919057e-01 -9.892491595987621622e+00
7.844244881875458431e-01 -9.820819106424096390e+00
7.846327651568830719e-01 -9.740743931044903547e+00
7.848411527571799162e-01 -9.671140343652950833e+00
7.850496510766059588e-01 -9.633188796164631640e+00
7.852582602034240411e-01 -9.643930743434225406e+00
7.854669802259919287e-01 -9.702753984540549936e+00
7.856758112327603127e-01 -9.787817898945945672e+00
7.858847533122743645e-01 -9.854188800008614635e+00
7.860938065531736241e-01 -9.835902125672305374e+00
7.863029710441918896e-01 -9.668829636034388386e+00
7.865122468741573281e-01 -9.351582694746639390e+00
7.867216341319925865e-01 -9.003206185348517465e+00
7.869311329067152361e-01 -8.813279022583856204e+00
7.871407432874376608e-01 -8.890181140149593375e+00
7.873504653633672801e-01 -9.163975149237671758e+00
7.875602992238066591e-01 -9.428532366072090554e+00
7.877702449581530653e-01 -9.483798706908146414e+00
7.879803026558995782e-01 -9.280703267119292832e+00
7.881904724066349788e-01 -8.933025173661235385e+00
7.884007543000429719e-01 -8.602839885903790673e+00
7.886111484259038518e-01 -8.460610841914899538e+00
7.888216548740927259e-01 -8.664506220630983080e+00
7.890322737345818460e-01 -9.145672154502449303e+00
7.892430050974386102e-01 -9.575959862683134816e+00
7.894538490528271169e-01 -9.725599272365002435e+00
7.896648056910079427e-01 -9.632792497763261963e+00
7.898758751023375879e-01 -9.469547080823872420e+00
7.900870573772701411e-01 -9.361871450075568646e+00
7.902983526063555031e-01 -9.381230960863490509e+00
7.905097608802410525e-01 -9.554519143769311995e+00
7.907212822896710902e-01 -9.779664698309147752e+00
7.909329169254866176e-01 -9.910378825453335594e+00
7.911446648786266689e-01 -9.910575983483226992e+00
7.913565262401270894e-01 -9.840601323658120236e+00
7.915685011011214245e-01 -9.775488650658530787e+00
7.917805895528412519e-01 -9.757576264108593023e+00
7.919927916866151829e-01 -9.788925871897959041e+00
7.922051075938706388e-01 -9.840552963955133237e+00
7.924175373661324073e-01 -9.878124323510064642e+00
7.926300810950237530e-01 -9.887828629865794028e+00
7.928427388722666391e-01 -9.885093091964108680e+00
7.930555107896805067e-01 -9.878986699209576727e+00
7.932683969391844947e-01 -9.846219879844966272e+00
7.934813974127957747e-01 -9.763086535529282628e+00
7.936945123026305504e-01 -9.655270593561226633e+00
7.939077417009041682e-01 -9.579363684424720304e+00
7.941210856999306733e-01 -9.590134107732865232e+00
7.943345443921241422e-01 -9.703426789703485156e+00
7.945481178699970171e-01 -9.838856577088108679e+00
7.947618062261621041e-01 -9.846971718237796267e+00
7.949756095533316858e-01 -9.650970633658403131e+00
7.951895279443171871e-01 -9.350127773930921649e+00
7.954035614920310637e-01 -9.097819915917057187e+00
7.956177102894849140e-01 -8.974060635162004473e+00
7.958319744297910336e-01 -9.030976690626971504e+00
7.960463540061617493e-01 -9.276015639865477169e+00
7.962608491119100851e-01 -9.569749439677366354e+00
7.964754598404496511e-01 -9.686385755348169369e+00
7.966901862852944216e-01 -9.554416578280779504e+00
7.969050285400597344e-01 -9.311736652427725858e+00
7.971199866984616245e-01 -9.115015522949761362e+00
7.973350608543174900e-01 -9.050040428308989249e+00
7.975502511015459817e-01 -9.155766024047920837e+00
7.977655575341667804e-01 -9.406218127844567789e+00
7.979809802463015966e-01 -9.679052555889938958e+00
7.981965193321736152e-01 -9.844189680789554586e+00
7.984121748861078283e-01 -9.873413670916079354e+00
7.986279470025315907e-01 -9.809429819213960400e+00
7.988438357759733988e-01 -9.701702101709543058e+00
7.990598413010653323e-01 -9.590876174120694486e+00
7.992759636725405015e-01 -9.520636261070308137e+00
7.994922029852356005e-01 -9.533595918067135244e+00
7.997085593340894638e-01 -9.635273938080558764e+00
7.999250328141435107e-01 -9.773844324480705836e+00
8.001416235205428551e-01 -9.876331653440047376e+00
8.003583315485348626e-01 -9.891263900912690588e+00
8.005751569934705936e-01 -9.808643049750230603e+00
8.007920999508044702e-01 -9.651732226086437549e+00
8.010091605160939432e-01 -9.482708901935552603e+00
8.012263387850009355e-01 -9.432043103796331707e+00
8.014436348532901766e-01 -9.571897145965408527e+00
8.016610488168309789e-01 -9.757196953609422962e+00
8.018785807715966829e-01 -9.792881525375378260e+00
8.020962308136641017e-01 -9.664106212181650335e+00
8.023139990392157417e-01 -9.426322081070907188e+00
8.025318855445371380e-01 -9.071553428588345014e+00
8.027498904260194079e-01 -8.780817887957823586e+00
8.029680137801581408e-01 -8.871322567264201098e+00
8.031862557035535088e-01 -9.200807947472753767e+00
8.034046162929115997e-01 -9.254281174752236439e+00
8.036230956450426399e-01 -8.999750297444279568e+00
8.038416938568629933e-01 -8.789229623824098780e+00
8.040604110253941617e-01 -8.521222227164003016e+00
8.042792472477630072e-01 -8.021436081632259629e+00
8.044982026212029735e-01 -7.837064926777770779e+00
8.047172772430525312e-01 -8.329954502162195240e+00
8.049364712107566211e-01 -8.845771811570102727e+00
8.051557846218666548e-01 -8.757546647999447487e+00
8.053752175740395147e-01 -8.528757694224850638e+00
8.055947701650397752e-01 -8.587268686821516894e+00
8.058144424927375926e-01 -8.531761567126068257e+00
8.060342346551103709e-01 -8.300306360465583566e+00
8.062541467502425396e-01 -8.519724014422308755e+00
8.064741788763251096e-01 -9.150570955044145194e+00
8.066943311316571164e-01 -9.489257108737888302e+00
8.069146036146441769e-01 -9.457324107996782914e+00
8.071349964237998220e-01 -9.439259566745704433e+00
8.073555096577450518e-01 -9.471852750085304251e+00
8.075761434152088913e-01 -9.432339527980502680e+00
8.077968977950281682e-01 -9.493602056105373777e+00
8.080177728961478456e-01 -9.708147902529049134e+00
8.082387688176209117e-01 -9.781197397216828904e+00
8.084598856586092674e-01 -9.667230946351082821e+00
8.086811235183828384e-01 -9.563290477353916685e+00
8.089024824963206850e-01 -9.495241936360798718e+00
8.091239626919101147e-01 -9.411613937349102343e+00
8.093455642047481247e-01 -9.426932300555904476e+00
8.095672871345404031e-01 -9.579699534877590850e+00
8.097891315811019952e-01 -9.643352313534251152e+00
8.100110976443575250e-01 -9.508583280198422472e+00
8.102331854243408626e-01 -9.383363783836671246e+00
8.104553950211962343e-01 -9.361810542120451828e+00
8.106777265351771122e-01 -9.360019607122126217e+00
8.109001800666473248e-01 -9.375547637680824664e+00
8.111227557160810564e-01 -9.489216119786533454e+00
8.113454535840621817e-01 -9.647303612269297446e+00
8.115682737712860417e-01 -9.704051490539654878e+00
8.117912163785577784e-01 -9.626251042802323354e+00
8.120142815067936670e-01 -9.547997811590335004e+00
8.122374692570211163e-01 -9.538403839606075962e+00
8.124607797303778911e-01 -9.566911846548464382e+00
8.126842130281143328e-01 -9.611949645637309914e+00
8.129077692515909170e-01 -9.690583116723587409e+00
8.131314485022802518e-01 -9.791243855073844315e+00
8.133552508817668558e-01 -9.834054523608415366e+00
8.135791764917462698e-01 -9.769643855806975807e+00
8.138032254340271665e-01 -9.675832424038389945e+00
8.140273978105296848e-01 -9.631408181928918566e+00
8.142516937232864294e-01 -9.633834390982201512e+00
8.144761132744428034e-01 -9.671902158276566297e+00
8.147006565662560096e-01 -9.751222868193735849e+00
8.149253237010972706e-01 -9.792562191097090363e+00
8.151501147814497195e-01 -9.656760559774170360e+00
8.153750299099101762e-01 -9.387376814983213080e+00
8.156000691891885923e-01 -9.198750388243183806e+00
8.158252327221078293e-01 -9.107087097939370324e+00
8.160505206116054344e-01 -9.030055515166168334e+00
8.162759329607316428e-01 -9.071411240662428099e+00
8.165014698726510423e-01 -9.250671806125296825e+00
8.167271314506424629e-01 -9.224805328375282443e+00
8.169529177980981993e-01 -8.763457051302566470e+00
8.171788290185258985e-01 -8.234948899039295611e+00
8.174048652155468941e-01 -8.080103932148631429e+00
8.176310264928976501e-01 -8.069968529382435918e+00
8.178573129544293163e-01 -7.973619779366799776e+00
8.180837247041081728e-01 -8.123328753328905805e+00
8.183102618460157407e-01 -8.595215316669964523e+00
8.185369244843482273e-01 -8.731661822793057581e+00
8.187637127234179690e-01 -8.173710642995160924e+00
8.189906266676528768e-01 -7.540913306664606353e+00
8.192176664215964355e-01 -7.503476565051414582e+00
8.194448320899082594e-01 -7.695921856418976859e+00
8.196721237773638702e-01 -7.711940356170316591e+00
8.198995415888551408e-01 -7.913267604715997550e+00
8.201270856293906286e-01 -8.550615323685292424e+00
8.203547560040952424e-01 -8.959826941811456891e+00
8.205825528182109085e-01 -8.654549101061434158e+00
8.208104761770957936e-01 -8.032080583245715388e+00
8.210385261862261919e-01 -7.884277064599814366e+00
8.212667029511948602e-01 -8.123437136170878148e+00
8.214950065777122390e-01 -8.272818758209041334e+00
8.217234371716064523e-01 -8.477382161585524045e+00
8.219519948388228636e-01 -8.996716910681470836e+00
8.221806796854257415e-01 -9.381379137372846344e+00
8.224094918175962610e-01 -9.177950558488191746e+00
8.226384313416346128e-01 -8.647679419442624749e+00
8.228674983639593377e-01 -8.393519695848681295e+00
8.230966929911067709e-01 -8.444210559641305736e+00
8.233260153297332629e-01 -8.470342948887832790e+00
8.235554654866128477e-01 -8.631600244952096546e+00
8.237850435686393524e-01 -9.096666453435659605e+00
8.240147496828256202e-01 -9.265915201396978773e+00
8.242445839363036209e-01 -8.700953927834689239e+00
8.244745464363254506e-01 -7.941713952279314981e+00
8.247046372902624434e-01 -7.694843662325297373e+00
8.249348566056059484e-01 -7.674185809643063294e+00
8.251652044899676630e-01 -7.551736155539629181e+00
8.253956810510787445e-01 -7.861679160008975487e+00
8.256262863967919197e-01 -8.619226343303012072e+00
8.258570206350794862e-01 -8.671519878274921211e+00
8.260878838740347563e-01 -7.836898885705522844e+00
8.263188762218723893e-01 -7.221543260109001494e+00
8.265499977869270598e-01 -7.281550637486361666e+00
8.267812486776560110e-01 -7.349356544883562492e+00
8.270126290026368343e-01 -7.432471145569820692e+00
8.272441388705693566e-01 -8.143004597747562912e+00
8.274757783902747521e-01 -8.987007091806617609e+00
8.277075476706960977e-01 -8.950282989629727126e+00
8.279394468208992608e-01 -8.435086667657856196e+00
8.281714759500713452e-01 -8.333649417842252660e+00
8.284036351675224674e-01 -8.564016388181357797e+00
8.286359245826853126e-01 -8.782122654122304084e+00
8.288683443051153565e-01 -9.175426696095769330e+00
8.291008944444910878e-01 -9.697902159086993379e+00
8.293335751106135634e-01 -9.872966145636269175e+00
8.295663864134078525e-01 -9.711436315492960603e+00
8.297993284629221478e-01 -9.595441152442163002e+00
8.300324013693283209e-01 -9.585303323300649936e+00
8.302656052429221445e-01 -9.678163466580372187e+00
8.304989401941231808e-01 -9.864459308461846376e+00
8.307324063334753372e-01 -9.855370064205999370e+00
8.309660037716467551e-01 -9.533481573636890971e+00
8.311997326194301428e-01 -9.220886504686973240e+00
8.314335929877431086e-01 -9.083735582937833897e+00
8.316675849876273841e-01 -8.990557998408462481e+00
8.319017087302508218e-01 -9.104434139941645299e+00
8.321359643269056194e-01 -9.501941746965712809e+00
8.323703518890096520e-01 -9.641586236046919112e+00
8.326048715281066936e-01 -9.246260799846709233e+00
8.328395233558653077e-01 -8.869639374131679688e+00
8.330743074840814000e-01 -8.848779217377341411e+00
8.333092240246756655e-01 -8.915599096759137865e+00
8.335442730896956975e-01 -9.049851136521965600e+00
8.337794547913156551e-01 -9.437756278356118855e+00
8.340147692418357073e-01 -9.777917353026964520e+00
8.342502165536839209e-01 -9.697667228636760228e+00
8.344857968394140402e-01 -9.431285511341457095e+00
8.347215102117079288e-01 -9.336510218398984762e+00
8.349573567833746823e-01 -9.377520376516940814e+00
8.351933366673501835e-01 -9.485599234260007506e+00
8.354294499766992121e-01 -9.700206653941791046e+00
8.356656968246134465e-01 -9.881606927886991798e+00
8.359020773244131286e-01 -9.844038482758833197e+00
8.361385915895467313e-01 -9.656671720007921067e+00
8.363752397335907363e-01 -9.525569567273350913e+00
8.366120218702509659e-01 -9.515499446338253620e+00
8.368489381133613625e-01 -9.580640227886078719e+00
8.370859885768853204e-01 -9.701901469157974134e+00
8.373231733749152417e-01 -9.838382577194352052e+00
8.375604926216723145e-01 -9.916183688232081295e+00
8.377979464315086222e-01 -9.913477758282738250e+00
8.380355349189044789e-01 -9.856343241247145670e+00
8.382732581984709830e-01 -9.772453971825257213e+00
8.385111163849492399e-01 -9.684520975679674848e+00
8.387491095932100293e-01 -9.613778409061410457e+00
8.389872379382554701e-01 -9.575049347864364790e+00
8.392255015352175773e-01 -9.579964314706671757e+00
8.394639004993595943e-01 -9.638787840908321414e+00
8.397024349460755488e-01 -9.740630966002754576e+00
8.399411049908908078e-01 -9.814906411422725796e+00
8.401799107494622998e-01 -9.753697360860428489e+00
8.404188523375778486e-01 -9.544784004518191978e+00
8.406579298711578385e-01 -9.296106573487577407e+00
8.408971434662539934e-01 -9.112612999720795415e+00
8.411364932390507088e-01 -9.047617814138220638e+00
8.413759793058642744e-01 -9.124040353161149142e+00
8.416156017831435410e-01 -9.323557103550683678e+00
8.418553607874701417e-01 -9.532453423817173643e+00
8.420952564355586034e-01 -9.601631888406359394e+00
8.423352888442564579e-01 -9.493740587899992533e+00
8.425754581305449076e-01 -9.286134605736265257e+00
8.428157644115376046e-01 -9.066899722522975935e+00
8.430562078044830931e-01 -8.903810924874505872e+00
8.432967884267628111e-01 -8.887277856873765813e+00
8.435375063958926445e-01 -9.072456378401739130e+00
8.437783618295228161e-01 -9.350276192200681180e+00
8.440193548454372197e-01 -9.515287738497136161e+00
8.442604855615555293e-01 -9.474560446467307884e+00
8.445017540959312008e-01 -9.314867632620689619e+00
8.447431605667530263e-01 -9.131521575915030553e+00
8.449847050923452452e-01 -8.913784261606679138e+00
8.452263877911667667e-01 -8.728617282041341241e+00
8.454682087818131686e-01 -8.791003315467719403e+00
8.457101681830145878e-01 -9.115083051735837216e+00
8.459522661136378296e-01 -9.354696152844326207e+00
8.461945026926859237e-01 -9.268155229162402975e+00
8.464368780392974578e-01 -9.054542947452318913e+00
8.466793922727487987e-01 -8.902086297972914508e+00
8.469220455124517599e-01 -8.660976902338120453e+00
